id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,filename,price
50387,Women,Accessories,Watch,Watch,Black,Winter,2016,Casual,Miss Sixty Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Miss-Sixty-Black-Dial-Watch_b8e989b6b82eb63c76376d2704223c42_images.jpg,50387.jpg,130.0
49743,Men,Accessories,Ties,Ties,White,Summer,2012,Formal,Park Avenue Men White Tie,http://assets.myntassets.com/v1/images/style/properties/10fa01e3a8db85a02ae1094e611a7b30_images.jpg,49743.jpg,195.0
26140,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Striped Black Trousers,http://assets.myntassets.com/v1/images/style/properties/aad1f08742c7b0051c8e61ee619fe3ed_images.jpg,26140.jpg,150.0
14031,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Women Printed Black Tshirts,http://assets.myntassets.com/v1/images/style/properties/c9511f0201aacfd0501006fddc3d1b70_images.jpg,14031.jpg,40.0
49012,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Set of Two Silver Rings,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Set-of-Two-Silver-Rings_f7f04fed32f240050a74802fda426383_images.jpg,49012.jpg,160.0
55882,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Colorbar Exclusive Nail Lacquer 46,http://assets.myntassets.com/assets/images/55882/2019/1/10/9dd66065-d736-473e-b217-d97bd0190eaa1547124648190-Colorbar-Exclusive-Nail-Lacquer-46-1941547124648075-1.jpg,55882.jpg,45.0
17828,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men Air Max 1 White Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/13689e64da4dae6df611cad63beddbbd_images.jpg,17828.jpg,85.0
17303,Men,Accessories,Socks,Socks,White,Fall,2011,Sports,Puma Men Pack of 3 Sports Socks,http://assets.myntassets.com/v1/images/style/properties/8afac17e24f4a595aeda9caded930c54_images.jpg,17303.jpg,125.0
31993,Men,Accessories,Socks,Socks,Grey,Summer,2016,Formal,Playboy Men Grey Socks,http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-Grey-Socks_4712dfbd925c8122d9e5c88f992a923e_images.jpg,31993.jpg,150.0
19757,Women,Accessories,Watch,Watch,Black,Winter,2016,Casual,Ice Watch Women Flower Black Watch,http://assets.myntassets.com/v1/images/style/properties/Ice-Women-Flower-Black-Watch_b29ade42fbb66e7caab28aa786171bfb_images.jpg,19757.jpg,165.0
44049,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Boss Men Pure Deo,http://assets.myntassets.com/v1/images/style/properties/b3e4359bf64c9fb650245c283ef45863_images.jpg,44049.jpg,185.0
26476,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Graphic Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/ed09326900e7fd64c0d28d8e09dbe4ed_images.jpg,26476.jpg,170.0
59252,Men,Accessories,Watch,Watch,White,Winter,2016,Casual,Titan Men White Dial Automatic Watch NB9365SL01,http://assets.myntassets.com/v1/images/style/properties/Titan-Men-White-Watch_4a096c721912e73a43fff73398626a2a_images.jpg,59252.jpg,195.0
24656,Boys,Accessories,Socks,Socks,White,Fall,2011,Casual,ADIDAS Originals Boys White Pack of 3 Casual Socks,http://assets.myntassets.com/v1/images/style/properties/Adidas-Originals-Men-White-Pack-of-3-Casual-Socksb490699f318505169b4551bcb6c69f64_images.jpg,24656.jpg,160.0
12748,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Timberland Men Solid Black Trousers,http://assets.myntassets.com/v1/images/style/properties/206f9d9d9485d3499f05b6757e7f9b3d_images.jpg,12748.jpg,200.0
58889,Men,Accessories,Ties,Ties,Brown,Summer,2017,Casual,Hakashi Men Brown Tie,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Brown-Tie_10d7142e5b3082d1fe688dfac40ca791_images.jpg,58889.jpg,190.0
55924,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Windsor Rose Nail Lacquer 51,http://assets.myntassets.com/assets/images/55924/2019/1/11/bf4a3d53-a9de-4874-be3e-837394eb44ad1547188194158-Colorbar-Windsor-Rose-Nail-Lacquer-51-2661547188193904-1.jpg,55924.jpg,195.0
32946,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,ADIDAS Neo Men Evader DB Black Shoes,http://assets.myntassets.com/v1/images/style/properties/fc129c38519298541983fe77d217bf65_images.jpg,32946.jpg,130.0
8507,Unisex,Accessories,Socks,Socks,Black,Summer,2011,Sports,Nike Unisex  Black Socks,http://assets.myntassets.com/v1/images/style/properties/23c0e465cc4a03bb77a256af8efbe901_images.jpg,8507.jpg,105.0
44435,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Gliders Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/bfc647171bf00e0a303d0d94f9487db0_images.jpg,44435.jpg,115.0
31945,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Avid Black Shoes,http://assets.myntassets.com/v1/images/style/properties/6eacf905fd44554181ea00f3062dc4d3_images.jpg,31945.jpg,135.0
28402,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Idee Women Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/f61285700836117173afe1d1779cbabc_images.jpg,28402.jpg,160.0
17787,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Reid & Taylor Men Solid Grey Socks,http://assets.myntassets.com/v1/images/style/properties/4551ad094117195f722d90fc9f001726_images.jpg,17787.jpg,60.0
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,http://assets.myntassets.com/v1/images/style/properties/a82a928bfbfba2e299574580ffa61dc9_images.jpg,14603.jpg,135.0
48206,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Black-Sunglass_63620b88e1537dbd914278b5787fff84_images.jpg,48206.jpg,105.0
38194,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Men Sunglasses,http://assets.myntassets.com/v1/images/style/properties/95104be77090dbe84d91f4410471b3f8_images.jpg,38194.jpg,80.0
12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Genesis Men Solid Black Trousers,http://assets.myntassets.com/v1/images/style/properties/b34240924498c963d23eb3d4db534ca8_images.jpg,12285.jpg,125.0
59460,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Ring_05afa302cc794e9450447a4bb5b19efc_images.jpg,59460.jpg,25.0
32012,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Playboy Men Yellow & Black Socks,http://assets.myntassets.com/v1/images/style/properties/3b7aa937b351a5429858b224dcce15eb_images.jpg,32012.jpg,170.0
16882,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Police Women Casual Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/0095139eb49a10efcc091b542de5cd1d_images.jpg,16882.jpg,170.0
11350,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013,Casual,Lee Men Msyria Blue Chicago Fit Jeans,http://assets.myntassets.com/v1/images/style/properties/87992c88918371c74eb3f76fa04790f3_images.jpg,11350.jpg,100.0
17296,Men,Accessories,Socks,Socks,White,Fall,2011,Sports,Puma Men Pack of 3 Sports Socks,http://assets.myntassets.com/v1/images/style/properties/1e040d8f366a151bac59cfeeab6bd743_images.jpg,17296.jpg,160.0
46342,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/0800137c94e8aca210dddf18fe74826a_images.jpg,46342.jpg,160.0
56470,Women,Personal Care,Nails,Nail Polish,Magenta,Spring,2017,Casual,Streetwear Magenta Nail Polish 59,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Magenta-Nail-Polish-59_196d4203f454ab07d58be5290cf5742f_images.jpg,56470.jpg,90.0
58294,Men,Accessories,Socks,Socks,Black,Summer,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,http://assets.myntassets.com/v1/images/style/properties/Jockey-Men-Pack-of-3-Socks_c30d618f224925157d6a9ab305f0b75c_images.jpg,58294.jpg,150.0
13057,Women,Accessories,Watch,Watch,White,Winter,2016,Casual,Fastrack Women White Dial Watch 2298SM02,http://assets.myntassets.com/v1/images/style/properties/559286ed6fc8d02687661ea5e7e5319d_images.jpg,13057.jpg,120.0
46654,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Rasasi Women Relation Deo,http://assets.myntassets.com/v1/images/style/properties/02120ffadd1771a0d5d034b31e139afc_images.jpg,46654.jpg,165.0
39268,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Chief Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/95c1fce83b3876c86dac498aeab06712_images.jpg,39268.jpg,90.0
55936,Women,Personal Care,Nails,Nail Polish,Mauve,Spring,2017,Casual,Colorbar Mauve Fever Nail Lacquer 25,http://assets.myntassets.com/assets/images/55936/2019/1/11/54defbce-6629-45df-a2bf-5aac634dafbf1547188921231-Colorbar-Mauve-Fever-Nail-Lacquer-25-8771547188920899-1.jpg,55936.jpg,170.0
59003,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Brut Men Oceans Deo,http://assets.myntassets.com/v1/images/style/properties/BRUT-Men-Oceans-Deo_32e5c28412fc0d71e97fe38071d4fa6d_images.jpg,59003.jpg,60.0
36720,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Palm Tree Boys Printed Black T-Shirt,http://assets.myntassets.com/v1/images/style/properties/a0344ed77e2694f47c4418d974ced101_images.jpg,36720.jpg,35.0
45046,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Maxima Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/d4693d05c9165926e915b19ae9628947_images.jpg,45046.jpg,40.0
56504,Women,Personal Care,Nails,Nail Polish,Magenta,Spring,2017,Casual,Streetwear Quick Dry Mystique Magenta Nail Polish 02,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Quick-Dry-Mystique-Magenta-Nail-Polish-02_0aa4818e8c6d136960a509a9058331b1_images.jpg,56504.jpg,40.0
53774,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-White-Polo-T-shirt_7ede20146f94d6d0a5987f25c486718d_images.jpg,53774.jpg,150.0
49709,Men,Accessories,Ties,Ties,Blue,Summer,2012,Casual,Park Avenue Men Blue Tie,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Blue-Tie_a376bf208c4edf9ce0bf475752d1e053_images.jpg,49709.jpg,185.0
19219,Men,Accessories,Ties,Ties,White,Summer,2011,Formal,United Colors of Benetton Men Striped White Tie,http://assets.myntassets.com/v1/images/style/properties/166644c8b0204a4d8fa1e387da5b9f6f_images.jpg,19219.jpg,85.0
48946,Men,Accessories,Jewellery,Ring,Steel,Summer,2012,Casual,Revv Men Steel Ring,http://assets.myntassets.com/v1/images/style/properties/63e242c6b3fdd3af2f28c532a7573adb_images.jpg,48946.jpg,185.0
44054,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,dunhill Men Deo,http://assets.myntassets.com/v1/images/style/properties/bea37b5afb1f5c4120843fcc2948e077_images.jpg,44054.jpg,100.0
38054,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch,http://assets.myntassets.com/v1/images/style/properties/70f20e6ec944ae3af8a6306b8dc764ca_images.jpg,38054.jpg,140.0
26339,Women,Accessories,Watch,Watch,Black,Winter,2016,Casual,DKNY Women Black Dial Watch NY8138,http://assets.myntassets.com/v1/images/style/properties/DKNY-Women-Quartz-Watchcfc523d537d670fbf01d52d65ecfd892_images.jpg,26339.jpg,85.0
43420,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/da4a2aa4fdb699801885eb58062a66be_images.jpg,43420.jpg,115.0
5909,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,ADIDAS Women's Derby White Shoe,http://assets.myntassets.com/v1/images/style/properties/73ded554fad017da66efb683c2dc74f7_images.jpg,5909.jpg,35.0
28822,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/f10dd561c2bd2c5d4860887ff172b8ff_images.jpg,28822.jpg,90.0
15052,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoe,http://assets.myntassets.com/v1/images/style/properties/9f5f4741aa9936ad666626e893087a7b_images.jpg,15052.jpg,170.0
29780,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013,Casual,Basics Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/d23c26edc978ff13614ff3035705982d_images.jpg,29780.jpg,75.0
49728,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Park Avenue Men Red Tie,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Red-Tie_8ee4053cb6050c2e7a05a8315b72be2a_images.jpg,49728.jpg,110.0
8994,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Manilla Hi Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/10aea633639c44d52207c0e289dec7ff_images.jpg,8994.jpg,70.0
58881,Men,Accessories,Ties,Ties,Black,Summer,2012,Casual,Hakashi Men Black Tie,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Black-Tie_904a4172443dcb3b6ff1f8b6343e602e_images.jpg,58881.jpg,155.0
56671,Men,Accessories,Watch,Watch,White,Winter,2016,Casual,Maxima Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-White-Dial-Watch_6d4edee3b4de8b88561ffa20c22aa74c_images.jpg,56671.jpg,30.0
55385,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Revlon Tuscan Sun Nail Polish 314,http://assets.myntassets.com/assets/images/55385/2016/11/25/11480077621488-Revlon-Tuscan-Sun-Nail-Polish-314-1701480077621430-1.jpg,55385.jpg,165.0
45250,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch AE-2000W-1AVDF(D083),http://assets.myntassets.com/assets/images/45250/2018/3/5/11520250769583-CASIO-Youth-Men-Black-Digital-Watch-D083-3451520250769389-1.jpg,45250.jpg,25.0
55379,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Revlon Purple Passion Nail Polish 321,http://assets.myntassets.com/v1/images/style/properties/Revlon-Purple-Passion-Nail-Polish-321_c3a0966506933a4de76a274b85469c91_images.jpg,55379.jpg,35.0
12516,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Formal Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/5e38d316ff7885ffa3ce6a28e3009c29_images.jpg,12516.jpg,130.0
20073,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,David Beckham Men Signature Story Deo,http://assets.myntassets.com/v1/images/style/properties/dff1e0eb491dc8c48c723ffd70ada237_images.jpg,20073.jpg,165.0
34721,Girls,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Allen Solly Kids Girls Twill Black Trousers,http://assets.myntassets.com/v1/images/style/properties/46834572a4f842f6a984ec1a3a86eb9e_images.jpg,34721.jpg,30.0
2817,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Leather Black Shoe,http://assets.myntassets.com/v1/images/style/properties/3236b8ebf59620600dab8e1fbe8fd01f_images.jpg,2817.jpg,175.0
53286,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Blue-Jeans_c3234a48da553f806c3e34a72744faea_images.jpg,53286.jpg,30.0
36389,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Reid & Taylor Men Grey Socks,http://assets.myntassets.com/v1/images/style/properties/1ec3b80ae4bec8aa2f93ddca7e02701c_images.jpg,36389.jpg,55.0
27909,Women,Apparel,Bottomwear,Trousers,White,Summer,2012,Casual,Scullers For Her Women White Trousers,http://assets.myntassets.com/v1/images/style/properties/42f1db1d2601fcd73a6ff9b15c8390cc_images.jpg,27909.jpg,120.0
27916,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,Scullers For Her Grey Trousers,http://assets.myntassets.com/v1/images/style/properties/af3e746ce6b52c2ff20e875758878095_images.jpg,27916.jpg,75.0
36398,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Reid & Taylor Men Grey Socks,http://assets.myntassets.com/v1/images/style/properties/e50f2315735f64beab49fb5f58565f29_images.jpg,36398.jpg,50.0
46633,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Rasasi Men Royale Deo,http://assets.myntassets.com/v1/images/style/properties/81fa434fb403eacf196eb3363e65c29c_images.jpg,46633.jpg,75.0
45721,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Reebok Men Avengers Pack of 2 Deos,http://assets.myntassets.com/v1/images/style/properties/ca3df414b9123122e1ffad933eb40a64_images.jpg,45721.jpg,125.0
46344,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive  Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/a27199810939b67ab3ee658cdaaf881d_images.jpg,46344.jpg,85.0
18591,Men,Accessories,Socks,Socks,White,Fall,2013,Sports,Puma Men White Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-White-Pack-of-3-Socks_6b23918d2c93367a44831e003a445b6d_images.jpg,18591.jpg,90.0
55154,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual,Lakme True Wear Classics Nail Polish 1,http://assets.myntassets.com/v1/images/style/properties/Lakme-True-Wear-Classics-Nail-Polish-1_3931e0a4387b9b206b468420425d866e_images.jpg,55154.jpg,40.0
8707,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Unisex Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/24863c606b56206d324380c893483b01_images.jpg,8707.jpg,115.0
44747,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Globalite Men Black Sparta Shoes,http://assets.myntassets.com/v1/images/style/properties/32b930343fffe258bcdf6ab9363bb24e_images.jpg,44747.jpg,190.0
54345,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Levis Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-3-Pair-Of-Socks_9f60398629b32529584c09c576ac64a3_images.jpg,54345.jpg,180.0
42021,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,ADIDAS Women Black Vigor Shoes,http://assets.myntassets.com/v1/images/style/properties/4968876b532d2d9f4bb4ee1db85d7517_images.jpg,42021.jpg,45.0
55172,Women,Personal Care,Nails,Nail Polish,Magenta,Spring,2017,Casual,Lakme Absolute Fast & Fabulous Crimson Crush Magenta Nail Polish 25,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Fast---Fabulous-Crimson-Crush-Magenta-Nail-Polish-25_fb0425fab67430b901b80e437bb4a6b5_images.jpg,55172.jpg,200.0
55841,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Pro Pink Late Nail Lacquer 056,http://assets.myntassets.com/assets/images/55841/2019/1/10/133b3137-c1a8-459d-8fe0-d5dbac9f09521547123276678-Colorbar-Pro-Pink-Late-Nail-Lacquer-056-3071547123276611-1.jpg,55841.jpg,90.0
27605,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Scullers Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/dcbaad82909511c21fe8eb4b59d25e94_images.jpg,27605.jpg,115.0
49855,Unisex,Accessories,Watch,Watch,Black,Winter,2016,Casual,Q&Q Kids Unisex Black Digital Watch,http://assets.myntassets.com/v1/images/style/properties/ab58705a7b21cd922a51d4186dd0e8f1_images.jpg,49855.jpg,60.0
14557,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Chukka Low Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/194a8778ac4f774e3f6fa981380a5156_images.jpg,14557.jpg,35.0
17321,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Pepe Jeans Women Casual Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Pepe-Jeans-Women-Casual-Sunglasses5c30d975c54bc54e97a2e22a9452d871_images.jpg,17321.jpg,85.0
55839,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Colorbar Pro Red Enigma Nail Lacquer 058,http://assets.myntassets.com/assets/images/55839/2019/1/10/64a79730-aa77-413b-9812-f275599dafd81547123198975-Colorbar-Pro-Red-Enigma-Nail-Lacquer-058-8321547123198898-1.jpg,55839.jpg,180.0
54658,Women,Accessories,Watch,Watch,Black,Winter,2016,Casual,Fastrack Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Black-Watch_4dbf8f3174a81e3dc3e2696a18b5b5e2_images.jpg,54658.jpg,200.0
36766,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Maxima Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/244ce269d1bb4273bdf95a427083ef2a_images.jpg,36766.jpg,160.0
30098,Men,Apparel,Bottomwear,Jeans,Black,Winter,2016,Casual,Flying Machine Men Washed Black Jeans,http://assets.myntassets.com/v1/images/style/properties/c4051c3495399cf5fc7e717f9c7d29ac_images.jpg,30098.jpg,145.0
27379,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/042b8ba666e6f1cbdec58a4bcb20951d_images.jpg,27379.jpg,110.0
16841,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Idee Women Funky Eyewear Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Women-Funky-Eyewear-Brown-Sunglasses3bf3eaaab3ff81ff9be9a38dc05e950f_images.jpg,16841.jpg,180.0
49035,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_f671d531b57d5500bfef36b6f4e7e507_images.jpg,49035.jpg,60.0
21335,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Louis Philippe Men Sunglasses LP204-C3,http://assets.myntassets.com/v1/images/style/properties/6a0e1b1f3db22f6014b79e33f1a3bf16_images.jpg,21335.jpg,85.0
56488,Women,Personal Care,Nails,Nail Polish,White,Spring,2017,Casual,Streetwear Barbie Pink Nail Polish 40,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Barbie-Pink-Nail-Polish-40_ed359bdf115b04dfa56277beeb882394_images.jpg,56488.jpg,155.0
15255,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/353f4379e53c99dd22fea29c02ac60df_images.jpg,15255.jpg,125.0
48394,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,French Connection Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/23f53733957826ecd2b5f9e561d911bf_images.jpg,48394.jpg,110.0
55127,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Lakme Truewear Color Crush Nail Polish 13,http://assets.myntassets.com/v1/images/style/properties/Lakme-Truewear-Color-Crush-Nail-Polish-13_83f6d7645fe092c4d9ef29aa4ecf90b9_images.jpg,55127.jpg,165.0
52176,Women,Accessories,Jewellery,Ring,Black,Fall,2012,Casual,Lencia Sterling Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lencia-Women-Black---Silver-Ring_c088c1e9464951e5b1d3bbd625c73e3b_images.jpg,52176.jpg,105.0
21237,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Tabac Men Deo,http://assets.myntassets.com/v1/images/style/properties/57625f71356a66ee5c8cfc5e5109228b_images.jpg,21237.jpg,155.0
38173,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Miami Blues Women Sunglasses,http://assets.myntassets.com/v1/images/style/properties/11623d80c6769a328474f0f8e6e3d747_images.jpg,38173.jpg,105.0
57913,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Fruit of the Loom Men Black and White Pack of Three Socks,http://assets.myntassets.com/v1/images/style/properties/Fruit-of-the-Loom-Men-Black-and-White-Pack-of-Three-Socks_05ff2f2d1b633df8b15a774a43da90dc_images.jpg,57913.jpg,30.0
28285,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Black-Sunglasses67508aedadc1990bbdad9e3c67ec48d4_images.jpg,28285.jpg,85.0
45034,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/122bd1d32a0d52fc868b2244b1d98e13_images.jpg,45034.jpg,55.0
33335,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Homme Men Black Semi Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/ef821e2fbd0f334f2303b9f84a7b38ea_images.jpg,33335.jpg,190.0
45024,Women,Accessories,Watch,Watch,White,Winter,2016,Casual,Maxima Women White Pearl Watch,http://assets.myntassets.com/v1/images/style/properties/c53095c547637d58a2a1e51418101865_images.jpg,45024.jpg,130.0
32347,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Dial-Watch_04f97559cc9527b3fa8dae4c02aa639e_images.jpg,32347.jpg,120.0
55852,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Colorbar Pro Eggplant Nail Lacquer 034,http://assets.myntassets.com/assets/images/55852/2019/1/10/cc3917a4-48fc-4d5a-b329-7a4c759d650d1547123520440-Colorbar-Pro-Eggplant-Nail-Lacquer-034-5821547123520379-1.jpg,55852.jpg,175.0
30558,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Opium Unisex Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/a2c5a6f7bdd1b02d1f6a7f1a02cc7387_images.jpg,30558.jpg,200.0
30664,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Park Avenue Men Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/32ebf1f54590b84d118d1229a03786e5_images.jpg,30664.jpg,50.0
32462,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Polo White T-shirt,http://assets.myntassets.com/v1/images/style/properties/2a5a1250753510870af5855b7f191b62_images.jpg,32462.jpg,40.0
3125,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Men's Star War Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/00f5456937933eb6f8d4ed12d600f469_images.jpg,3125.jpg,25.0
